ID,StudyID,Sex,AgeAtScreen,Age_Bin,BodyWeight,BW_Bin,BW_zscore,FRC,Cg,Ettube,EC150,Raw_mean,Raw_std,Raw_min,Raw_max,Iaw_mean,Iaw_std,Iaw_min,Iaw_max,Rti_mean,Rti_std,Rti_min,Rti_max,Iti_mean,Iti_std,Iti_min,Iti_max,Cti_mean,Cti_std,Cti_min,Cti_max,Eti,ResNorm_mean,ResNorm_std,ResNorm_min,ResNorm_max,gest_nanCount_PM,gest_nanCount_O3,gest_nanCount_NO2,gest_nanCount_Temp,gest_countPMsensitive,gest_countPMunhealthy,gest_countO3sensitive,gest_countO3unhealthy,gest_countNO2sensitive,gest_countNO2unhealthy,gest_countTempsensitive,gest_countTempunhealthy,gest_avgPM,gest_avgO3,gest_avgNO2,gest_avgTemp,gest_AUCPM,gest_AUCO3,gest_AUCNO2,gest_AUCTemp,neonatal_nanCount_PM,neonatal_nanCount_O3,neonatal_nanCount_NO2,neonatal_nanCount_Temp,neonatal_countPMsensitive,neonatal_countPMunhealthy,neonatal_countO3sensitive,neonatal_countO3unhealthy,neonatal_countNO2sensitive,neonatal_countTempsensitive,neonatal_countTempunhealthy,neonatal_avgPM,neonatal_avgO3,neonatal_avgNO2,neonatal_avgTemp,neonatal_AUCPM,neonatal_AUCO3,neonatal_AUCNO2,neonatal_AUCTemp,infancy_nanCount_PM,infancy_nanCount_O3,infancy_nanCount_NO2,infancy_nanCount_Temp,infancy_countPMsensitive,infancy_countPMunhealthy,infancy_countO3sensitive,infancy_countO3unhealthy,infancy_countNO2sensitive,infancy_countNO2unhealthy,infancy_countTempsensitive,infancy_countTempunhealthy,infancy_avgPM,infancy_avgO3,infancy_avgNO2,infancy_avgTemp,infancy_AUCPM,infancy_AUCO3,infancy_AUCNO2,infancy_AUCTemp,postnatal_nanCount_PM,postnatal_nanCount_O3,postnatal_nanCount_NO2,postnatal_nanCount_Temp,postnatal_countPMsensitive,postnatal_countPMunhealthy,postnatal_countO3sensitive,postnatal_countO3unhealthy,postnatal_countNO2sensitive,postnatal_countNO2unhealthy,postnatal_countTempsensitive,postnatal_countTempunhealthy,postnatal_avgPM,postnatal_avgO3,postnatal_avgNO2,postnatal_avgTemp,postnatal_AUCPM,postnatal_AUCO3,postnatal_AUCNO2,postnatal_AUCTemp,postnatal_totalhours,PFTpre_7d_nanCount_PM,PFTpre_7d_nanCount_O3,PFTpre_7d_nanCount_NO2,PFTpre_7d_nanCount_Temp,PFTpre_7d_countPMsensitive,PFTpre_7d_countPMunhealthy,PFTpre_7d_countO3sensitive,PFTpre_7d_countO3unhealthy,PFTpre_7d_countNO2sensitive,PFTpre_7d_countNO2unhealthy,PFTpre_7d_countTempsensitive,PFTpre_7d_countTempunhealthy,PFTpre_7d_avgPM,PFTpre_7d_avgO3,PFTpre_7d_avgNO2,PFTpre_7d_avgTemp,PFTpre_7d_AUCPM,PFTpre_7d_AUCO3,PFTpre_7d_AUCNO2,PFTpre_7d_AUCTemp,PFTpre_30d_nanCount_PM,PFTpre_30d_nanCount_O3,PFTpre_30d_nanCount_NO2,PFTpre_30d_nanCount_Temp,PFTpre_30d_countPMsensitive,PFTpre_30d_countPMunhealthy,PFTpre_30d_countO3sensitive,PFTpre_30d_countO3unhealthy,PFTpre_30d_countNO2sensitive,PFTpre_30d_countNO2unhealthy,PFTpre_30d_countTempsensitive,PFTpre_30d_countTempunhealthy,PFTpre_30d_avgPM,PFTpre_30d_avgO3,PFTpre_30d_avgNO2,PFTpre_30d_avgTemp,PFTpre_30d_AUCPM,PFTpre_30d_AUCO3,PFTpre_30d_AUCNO2,PFTpre_30d_AUCTemp
44160,C,F,1197,3,5.46,5,1.02283798395166,0.304577763,0.000314322,4.5,17.165255,23.466150000000003,1.04650762724831,22.4025,25.0584,0.262784,0.012894325366868424,0.25041,0.28153,0.009999999999999998,1.828559098217032e-18,0.01,0.01,1e-05,0.0,1e-05,1e-05,0.00219998,6.100571557922529e-05,0.0021255,0.0023274,454.5495868144256,1.814399577350678,0.08448005472491726,1.7429981796962977,1.9533958947954078,332,256,303,368,608,88,89,5,1086,10,0,0,8.35326536235878,0.0219935222672065,0.00966211044286493,51.4408015585861,30314.0,81.4859999999999,35.3439999999999,184826.8,43,71,71,42,60,0,140,0,95,0,0,7.46165191740413,0.0347061538461538,0.00664923076923077,60.4765832106038,5059.0,22.559,4.322,41063.6,285,458,479,257,1721,241,618,119,1511,15,254,9,11.0073104693141,0.0243536858763023,0.00833298069293835,60.9623329907503,85372.7,184.674,63.0139999999998,474530.800000001,2910,2858,2669,319,4299,404,2127,260,3974,26,918,30,9.29667686587397,0.0259922306830042,0.00711105141980056,61.5005491024288,240030.9,672.445000000002,185.314000000003,1747230.6,28729,0,7,7,0,27,2,27,1,16,0,32,0,7.42485207100592,0.0296296296296296,0.0062962962962963,76.8295857988166,1254.8,4.8,1.02,12984.2,1,30,30,0,200,3,98,6,44,0,112,10,11.2330555555556,0.0283748191027496,0.00576700434153401,75.9439667128987,8087.8,19.607,3.985,54755.6
D038B,C,M,1287,4,6.75,7,0.846388621267224,0.418938653,0.000432341,4.5,32.0,21.33453,0.3353798577732421,20.7323,21.7319,0.208237,0.0054809489243297154,0.19725,0.21677,2.6251,0.4272701227300802,2.0865,3.2839,0.006516870000000001,0.00278176144158497,0.0011966,0.0099988,0.00960596,0.0012282837829897272,0.008315,0.011248,104.10203665224506,0.13323608098618514,0.016174756614657976,0.11496403348900625,0.15705912601829444,332,255,303,368,599,88,104,5,1070,10,0,0,8.27638467897492,0.0222752293577982,0.00957517769272824,51.3801836905093,30035.0,82.5519999999999,35.0259999999999,184609.0,57,84,84,56,60,0,133,4,102,11,0,7.55421686746988,0.0338775510204081,0.00693406593406593,61.8881203007519,5016.0,21.58,4.417,41155.6,270,444,465,242,1848,302,613,115,1508,15,243,9,11.6406511388496,0.0243643543504015,0.00831573389651529,60.8223874855751,90459.5,185.096,62.9999999999999,474353.800000001,2930,2972,2781,321,5696,469,2430,303,4301,28,1128,32,10.045269859437,0.0261074972239137,0.00717539490536514,62.17373069877,280855.7,728.843,201.686000000003,1900526.6,30889,1,14,14,0,74,0,5,0,36,0,0,0,11.6642857142857,0.0210387096774194,0.00943225806451613,64.4852071005917,1959.6,3.261,1.462,10898.0,11,53,52,1,257,1,35,1,139,1,12,0,12.7783098591549,0.0228892215568862,0.00858146487294468,65.765,9072.6,15.29,5.74099999999999,47350.8
353C8,C,M,1232,3,6.27,6,0.601767465240279,0.374970215,0.000386966,4.5,1.966005,24.58493,0.5995153580647924,23.8361,25.5589,0.21233300000000002,0.008356518480271023,0.20091,0.22337,3.0640699999999996,0.20748817396018832,2.7956,3.3677,1.0563e-05,6.309882900832807e-07,1.0002e-05,1.1803e-05,0.0035959700000000004,6.839715799813774e-05,0.0035076,0.0037129,278.0890830568664,0.23920506555721838,0.027150573248696568,0.21181489976658177,0.29196857416731725,332,255,303,368,599,88,104,5,1070,10,0,0,8.27638467897492,0.0222752293577982,0.00957517769272824,51.3801836905093,30035.0,82.5519999999999,35.0259999999999,184609.0,57,84,84,56,60,0,133,4,102,11,0,7.55421686746988,0.0338775510204081,0.00693406593406593,61.8881203007519,5016.0,21.58,4.417,41155.6,270,444,465,242,1827,302,613,115,1508,15,243,9,11.6131128554884,0.0243643543504015,0.00831573389651529,60.8223874855751,90245.5,185.096,62.9999999999999,474353.800000001,2918,2894,2704,320,5052,468,2291,292,4030,26,1022,30,9.9565907470639,0.0261370196813496,0.00711092499534721,61.8330814728709,265353.1,697.205000000001,191.035000000003,1808555.8,29569,0,7,7,0,84,0,39,2,10,0,27,0,13.8733727810651,0.0299382716049383,0.00766666666666667,72.494674556213,2344.6,4.85,1.242,12251.6,7,31,30,1,425,2,125,17,49,0,85,0,15.7095238095238,0.0287,0.00702026049204052,71.955,11216.6,19.803,4.851,51807.6
1C5D9,C,F,1211,3,5.26,5,0.609763653010733,0.287963606,0.000297176,4.5,3.210844,25.022789999999997,0.4288885388743535,24.2384,25.5495,0.20769,0.013691303809352852,0.192,0.22833,4.940289999999999,0.5062296919383531,4.069,5.5239,2.8310300000000006e-05,3.151891056722051e-05,1e-05,0.00011103,0.00355553,0.00020879664242724047,0.0032275,0.003782,281.2520214989045,0.1522672418473055,0.012119232309660354,0.137944026262192,0.16913854678945808,332,255,303,368,597,88,109,5,1077,10,0,0,8.26315789473684,0.0223194819212088,0.00960415527610713,51.3967158363485,29987.0,82.716,35.1319999999999,184668.4,57,84,84,56,60,0,135,6,97,19,0,7.56174698795181,0.0338681318681318,0.00678649921507065,62.5052631578947,5021.0,21.574,4.323,41566.0,270,444,465,242,1847,302,607,113,1510,15,235,9,11.6036546133059,0.0243309201000395,0.00831995776135162,60.7570714194128,90172.0,184.842,63.0319999999999,473844.400000001,2914,2872,2683,319,4766,466,2197,285,3984,26,952,30,9.81246606248327,0.0260993013400528,0.00710347964521275,61.6557921102067,256605.8,683.619000000002,187.404000000003,1772357.4,29065,0,7,7,0,102,1,22,5,5,0,8,0,14.9242603550296,0.0286913580246914,0.00627160493827161,70.8863905325444,2522.2,4.648,1.016,11979.8,5,30,30,0,292,3,117,26,38,0,66,0,13.5128491620112,0.0314616497829233,0.00595658465991317,72.8732316227462,9675.2,21.74,4.116,52541.6
B0279,C,M,1249,3,5.67,6,-0.21255310693004,0.322355161,0.000332668,4.5,4.180976,20.08282,0.5420720345735117,19.5184,20.9977,0.18785200000000002,0.01165759437734333,0.17642,0.20791,4.58458,0.3243961802761829,3.9004,4.9974,0.0010658748,0.001212657184999106,1e-05,0.0031332,0.0044396,0.00021464570808660486,0.0041196,0.0047541,225.24551761419946,0.06682001190400255,0.017742127637075857,0.05126987843301241,0.10523322922803907,332,255,303,368,597,88,109,5,1077,10,0,0,8.26315789473684,0.0223194819212088,0.00960415527610713,51.3967158363485,29987.0,82.716,35.1319999999999,184668.4,57,84,84,56,60,0,135,6,97,19,0,7.56174698795181,0.0338681318681318,0.00678649921507065,62.5052631578947,5021.0,21.574,4.323,41566.0,270,444,465,242,1848,302,607,113,1510,15,235,9,11.6367906318363,0.0243309201000395,0.00831995776135162,60.7570714194128,90429.5,184.842,63.0319999999999,473844.400000001,2919,2911,2721,320,5290,469,2364,297,4085,26,1082,32,10.0195468992535,0.0261838468927806,0.00711663486938666,62.0067167953603,271108.9,708.692000000001,193.971000000003,1838933.2,29977,0,7,7,0,24,0,21,1,30,0,9,0,5.73609467455621,0.0255185185185185,0.00817901234567902,70.7585798816568,969.4,4.134,1.325,11958.2,2,30,30,0,363,1,140,12,92,0,103,2,13.6264255910987,0.0297076700434153,0.00762083936324167,73.2302357836338,9797.4,20.528,5.26599999999999,52799.0
B5B44,C,M,1237,3,7.0,7,1.44020802922971,0.442477096,0.000456633,5.0,8.134296,14.377560000000003,1.843209217762445,12.2724,17.2191,0.133546,0.027189815168347304,0.10576,0.17674,3.9462200000000003,0.6842178938190834,2.8324,4.7266,0.0009027738,0.0013859556671016893,1e-05,0.00341,0.0063554000000000015,0.0012115807149706904,0.0046357,0.0080189,157.34650848097678,0.16075225300747115,0.014262475323328607,0.14420485847844644,0.18665239610575574,332,255,303,368,597,88,109,5,1077,10,0,0,8.26051253788923,0.0223194819212088,0.00960415527610713,51.3967158363485,29977.4,82.716,35.1319999999999,184668.4,57,84,84,56,51,0,135,6,97,19,0,6.85090361445783,0.0338681318681318,0.00678649921507065,62.5052631578947,4549.0,21.574,4.323,41566.0,270,444,465,242,1737,287,607,113,1510,15,235,9,11.2391584094711,0.0243309201000395,0.00831995776135162,60.7570714194128,87339.4999999999,184.842,63.0319999999999,473844.400000001,2919,2899,2709,320,4850,445,2319,294,4040,26,1048,30,9.61218901755696,0.0261591638671146,0.00710863602668654,61.8940719806599,257318.3,700.804000000001,191.791000000003,1817767.0,29689,1,7,7,0,114,1,38,2,19,0,26,0,15.727380952381,0.0312530864197531,0.00733333333333334,73.6130177514793,2642.2,5.063,1.188,12440.6,5,31,30,1,478,3,137,14,60,0,104,0,16.4374301675978,0.028959420289855,0.00728943560057887,72.6775,11769.2,19.982,5.037,52327.8
57644,C,M,1273,3,5.51,6,-0.545153177972465,0.308779813,0.000318658,5.0,0.513901,21.314,1.232085466912818,20.1304,23.2482,0.185078,0.01904881261974673,0.16625,0.21509,3.6350299999999995,0.7386636041603182,2.53,4.4169,3.32073e-05,6.44377872922575e-05,1e-05,0.00021518,0.004354330000000001,0.00021817659030142422,0.0040056,0.0047268,229.6564569061141,0.10803539165215978,0.025324078574108157,0.08608846077448898,0.15471811874428043,332,255,303,368,597,88,109,5,1077,10,0,0,8.26315789473684,0.0223194819212088,0.00960415527610713,51.3967158363485,29987.0,82.716,35.1319999999999,184668.4,57,84,84,56,60,0,135,6,97,19,0,7.56174698795181,0.0338681318681318,0.00678649921507065,62.5052631578947,5021.0,21.574,4.323,41566.0,270,444,465,242,1848,302,607,113,1510,15,235,9,11.6422596834384,0.0243309201000395,0.00831995776135162,60.7570714194128,90472.0,184.842,63.0319999999999,473844.400000001,2927,2952,2761,320,5578,470,2410,303,4219,28,1128,32,10.1324332150872,0.0261401398500054,0.00714957541738641,62.1255449343433,279918.6,721.494,198.701000000003,1878241.6,30553,1,14,14,0,9,0,2,0,25,0,0,0,6.62857142857143,0.017,0.00824516129032258,62.0568047337278,1113.6,2.635,1.278,10487.6,8,47,46,0,288,1,62,7,158,2,55,0,12.9994389901823,0.0241824925816023,0.00864888888888888,68.709015256588,9268.6,16.299,5.83799999999999,49539.2
90FA4,C,M,1262,3,5.31,5,-0.71775097275098,0.292087859,0.000301432,4.5,2.469697,24.81731,0.6130280570885621,24.0293,25.8113,0.20036800000000002,0.008340082333726292,0.18916,0.21418,3.5805599999999997,0.2729937410759936,3.1504,4.0462,2.02776e-05,1.729707761572586e-05,1.0038e-05,5.5189e-05,0.0037076899999999996,5.154642890960863e-05,0.003659,0.0037896,269.70971143757976,0.12869557852087854,0.021866882046164392,0.10581490405793406,0.17227975807774132,331,255,302,368,593,88,115,5,1053,9,0,0,8.2534435261708,0.0226198057204533,0.00948920470073788,51.3536320623435,29960.0,83.8289999999999,34.7209999999999,184513.6,57,84,84,56,52,0,135,6,95,25,0,7.32530120481928,0.0330235478806907,0.00680376766091052,63.5906766917293,4864.0,21.036,4.334,42287.8,270,444,465,242,1847,302,612,113,1515,15,229,9,11.6274610732209,0.0243357904435962,0.0083285374868004,60.7358379279396,90357.0,184.879,63.0969999999999,473678.800000001,2923,2928,2737,320,5333,466,2402,303,4189,28,1128,32,9.33641745231307,0.0261682687036293,0.0071491361788619,62.1405252093831,255500.4,715.990000000001,196.973000000003,1862289.4,30289,4,11,10,0,51,1,18,1,33,1,12,0,12.0133333333333,0.0288607594936709,0.00842767295597485,69.3633136094675,1982.2,4.56,1.34,11722.4,4,34,33,0,411,2,105,9,160,2,90,2,15.4619246861925,0.0278500727802038,0.00857994186046511,72.8732316227462,11086.2,19.133,5.90299999999999,52541.6
6752F,C,M,1269,3,4.18,4,-2.10302561402508,0.203851542,0.000210373,4.0,32.0,25.197409999999998,0.7687760249614675,24.3668,26.1352,0.21689800000000004,0.0052973364376196945,0.21093,0.22508,7.36127,0.38391900780705773,6.6792,7.8933,0.0047121992,0.004011267457445722,1.0007e-05,0.010245,0.00394978,0.00022943074384707506,0.0037056,0.0044074,253.17865805184087,0.09305605973843753,0.015588459304981336,0.07761668736033153,0.11848461869725434,331,255,302,368,575,88,122,5,1040,8,0,0,7.93829201101928,0.0227736103615758,0.00942115332057936,51.2759810743112,28816.0,84.3989999999999,34.4719999999999,184234.6,58,86,86,56,56,0,131,6,93,25,0,7.57315233785822,0.0328,0.0067511811023622,64.3648120300752,5021.0,20.828,4.287,42802.6,270,442,463,242,1843,302,617,113,1520,15,233,9,11.6311928966671,0.0243493880773786,0.00834362628661914,60.7577638158739,90386.0,185.031,63.2279999999999,473849.800000001,2926,2947,2756,320,5410,459,2397,303,4209,28,1128,32,9.98095964549054,0.0261117048346056,0.00715382116169102,62.1422503898863,274785.8,718.333,198.168000000003,1872781.0,30457,0,14,14,0,9,0,2,0,22,0,0,0,7.40355029585799,0.0179354838709677,0.00788387096774194,60.7254437869823,1251.2,2.78,1.222,10262.6,7,46,45,0,312,1,67,7,159,2,55,0,13.5478991596639,0.0244281481481481,0.00870118343195265,68.9037447988904,9673.2,16.489,5.88199999999999,49679.6
D8182,C,F,1184,3,5.49,5,1.15656183656825,0.307096681,0.000316921,4.5,23.630755,11.689359999999997,0.17198475513835543,11.4232,11.9814,0.22289600000000004,0.0019909472898876793,0.21972,0.2256,0.0100187,2.518398962303865e-05,0.01,0.010065,1e-05,0.0,1e-05,1e-05,0.00740587,0.0002058868084382506,0.0070636,0.0077788,135.02802506660257,1.3529780877145385,0.013509206493886886,1.3363237313835792,1.3752470058799668,331,255,302,368,574,88,126,5,1036,8,0,0,8.15123966942149,0.0228923367512142,0.00940038261820166,51.2454216532146,29589.0,84.8389999999999,34.3959999999999,184124.8,58,86,86,56,65,1,129,6,86,25,0,7.90196078431373,0.0331874015748031,0.00648976377952756,65.0415037593985,5239.0,21.074,4.121,43252.6,270,442,463,242,1835,301,623,118,1527,15,238,9,11.6131128554884,0.024333070140808,0.00836539984164685,60.7875368637006,90245.5,184.907,63.3929999999999,474082.000000001,2910,2845,2656,319,4463,462,2068,259,3939,26,892,30,9.69287646528404,0.0258920303456907,0.0071206086720237,61.4593209481102,247236.2,662.111000000003,183.434000000002,1726884.0,28417,1,7,7,0,6,0,5,0,5,0,6,0,4.23333333333333,0.0228148148148148,0.00437037037037037,71.6852071005917,711.2,3.696,0.708,12114.8,1,30,30,0,243,2,115,10,50,0,118,15,11.6488888888889,0.0295282199710564,0.00594645441389291,76.6754507628294,8387.2,20.404,4.109,55283.0
8DA67,C,M,1274,3,7.75,8,2.11265457061509,0.515624234,0.00053212,5.0,3.69253,16.02534,0.4844839871221521,15.3102,16.7931,0.12979400000000002,0.010071553118671531,0.1172,0.14418,3.37939,0.31934325819649856,2.855,3.9402,0.0030566900000000004,0.0007979837445434309,0.0015134,0.0039922,0.006794510000000001,0.0006938951961371559,0.0059384,0.0078995,147.1776478362678,0.1609821888670679,0.026492743686132216,0.1147072319312994,0.19156803521638172,331,255,302,368,573,88,130,5,1031,7,0,0,8.133608815427,0.0230080949811117,0.00935474173271382,51.2313943779571,29525.0,85.2679999999999,34.2289999999999,184074.4,58,86,86,56,75,3,125,6,80,25,0,8.25188536953243,0.0333464566929134,0.00626614173228347,65.5070676691729,5471.0,21.175,3.979,43562.2,270,442,463,242,1827,299,631,118,1533,15,242,9,11.5941320293399,0.0243063560994868,0.00838440221694377,60.805077574048,90098.0,184.704,63.5369999999999,474218.800000001,2929,2952,2761,321,5658,470,2399,303,4238,28,1128,32,10.1849320023148,0.0260840180995475,0.00716206499856209,62.1969989423586,281593.0,720.571,199.220000000003,1881832.4,30577,3,7,7,1,81,0,10,0,42,0,0,0,13.1265060240964,0.0237098765432099,0.00887654320987655,68.9,2179.0,3.841,1.438,11575.2,10,46,45,1,268,1,56,6,172,2,46,0,13.1912798874824,0.0239718518518518,0.008896449704142,68.475,9379.0,16.181,6.01399999999999,49302.0
B2B45,C,M,1259,3,5.64,6,-0.30753361091232,0.319794914,0.000330026,5.0,4.015064,17.2468,0.9306424471538165,15.7149,18.4928,0.151984,0.013095743328781814,0.13101,0.17034,3.0464700000000002,0.24223639991637183,2.6799,3.4147,0.0035618156999999997,0.0041001740142290995,1.0002e-05,0.0097189,0.0048070000000000005,0.0004770548046783164,0.0043138,0.0059462,208.02995631370916,0.10454126266787214,0.00857340622519699,0.09196856784026824,0.11858059623278272,331,255,302,368,567,88,137,5,1027,7,0,0,8.08953168044077,0.0231378845116028,0.00932495217272476,51.2268856109101,29365.0,85.7489999999999,34.1199999999999,184058.2,58,86,86,56,76,3,118,6,77,25,0,8.25942684766214,0.0331779527559055,0.00617007874015748,65.9184962406015,5476.0,21.068,3.918,43835.8,270,442,463,242,1827,299,631,118,1533,15,242,9,11.5606743018916,0.0242931964732202,0.00838875692794931,60.790998846006,89838.0,184.604,63.5699999999999,474109.000000001,2926,2930,2739,320,4407,450,2380,303,4171,28,1128,32,9.07749807628888,0.0261332502656943,0.00714888274255779,62.1746395959461,247734.0,713.098000000001,196.437000000003,1858835.2,30217,7,16,15,0,0,0,13,1,25,0,12,0,2.5283950617284,0.0293660130718954,0.00740259740259741,67.5100591715976,409.6,4.493,1.14,11409.2,7,39,38,0,0,0,100,9,160,2,87,2,3.10840336134454,0.027649560117302,0.00862957540263542,72.493758668516,2219.4,18.857,5.89399999999999,52268.0
3469C,C,M,1261,3,4.9,5,-1.19937967000372,0.258855656,0.000267137,4.5,19.110048,18.58985,0.16258587645371367,18.356,18.9417,0.186264,0.003403286646757816,0.18066,0.19198,4.0211500000000004,0.15005964925100065,3.846,4.3464,0.00897512,0.002306699622982296,0.0035364,0.011379,0.00485512,0.00014611706722122975,0.0046656,0.0050884,205.9681326105225,0.09319751959616827,0.006652472410485391,0.08721872574297185,0.10972556560021827,331,255,302,368,567,88,137,5,1027,7,0,0,8.08953168044077,0.0231378845116028,0.00932495217272476,51.2268856109101,29365.0,85.7489999999999,34.1199999999999,184058.2,58,86,86,56,76,3,118,6,77,25,0,8.25942684766214,0.0331779527559055,0.00617007874015748,65.9184962406015,5476.0,21.068,3.918,43835.8,270,442,463,242,1806,299,631,118,1533,15,242,9,11.568845708403,0.0242931964732202,0.00838875692794931,60.790998846006,89901.5,184.604,63.5699999999999,474109.000000001,2926,2934,2743,320,3830,422,2380,303,4176,28,1128,32,8.20268846702512,0.0261267425268011,0.00714799069835052,62.1632993822008,224253.3,714.070000000001,196.727000000003,1861480.0,30265,5,18,17,0,0,0,0,0,10,0,0,0,1.95609756097561,0.0259668874172186,0.00596052631578948,61.2366863905325,320.8,3.921,0.906,10349.0,7,41,40,0,0,0,89,9,158,2,80,2,3.00672268907563,0.0271647058823529,0.00856240822320116,71.2729542302358,2146.8,18.472,5.83099999999999,51387.8
A5871,C,M,1268,3,5.97,6,0.0315172258459932,0.348330055,0.000359474,4.5,32.0,25.34157,0.39256622668453406,24.8636,25.9603,0.25679399999999997,0.006111608626212907,0.24845,0.26513,4.128369999999999,0.15724588706862896,3.867,4.3507,1.2337900000000001e-05,3.987888816292539e-06,1e-05,2.0497e-05,0.0043444700000000004,0.0002721852720727801,0.0041005,0.0049761,230.17767414667378,0.18888368160601518,0.01470633884168205,0.17130820738378677,0.21148676205462,331,255,302,368,567,88,137,5,1027,7,0,0,8.08953168044077,0.0231378845116028,0.00932495217272476,51.2268856109101,29365.0,85.7489999999999,34.1199999999999,184058.2,58,86,86,56,76,3,118,6,77,25,0,8.25942684766214,0.0331779527559055,0.00617007874015748,65.9184962406015,5476.0,21.068,3.918,43835.8,270,442,463,242,1827,299,631,118,1533,15,242,9,11.6018530433664,0.0242931964732202,0.00838875692794931,60.790998846006,90158.0,184.604,63.5699999999999,474109.000000001,2928,2949,2758,321,5569,470,2382,303,4206,28,1128,32,10.1437774950009,0.0260794280308543,0.00715616982836506,62.1737911795962,279004.6,716.767000000001,198.047000000003,1872177.2,30433,2,15,15,1,9,0,2,0,30,0,0,0,6.04550898203593,0.017538961038961,0.00862987012987014,63.9607142857143,1009.6,2.701,1.329,10745.4,9,49,48,1,271,1,55,6,161,2,51,0,12.5724719101124,0.0238526785714285,0.00868499257057948,68.4275,8951.6,16.029,5.84499999999999,49267.8
22A53,C,F,1216,3,5.25,5,0.560799879326582,0.287141114,0.000296327,4.5,5.706122,17.57254,0.4949035106855569,16.8721,18.3799,0.183564,0.0072405757904863985,0.17294,0.19436,5.1384099999999995,0.3318396582353862,4.6842,5.6207,1.73389e-05,1.1692833051346739e-05,1e-05,4.806e-05,0.00431095,0.00024289485722564543,0.0039284,0.0046388,231.96743177257912,0.14158969874793112,0.013548484708151965,0.12573699731048232,0.16713130049768826,331,255,302,368,567,88,137,5,1027,7,0,0,8.08953168044077,0.0231378845116028,0.00932495217272476,51.2268856109101,29365.0,85.7489999999999,34.1199999999999,184058.2,58,86,86,56,76,3,118,6,77,25,0,8.25942684766214,0.0331779527559055,0.00617007874015748,65.9184962406015,5476.0,21.068,3.918,43835.8,270,442,463,242,1827,299,631,118,1533,15,242,9,11.6018530433664,0.0242931964732202,0.00838875692794931,60.790998846006,90158.0,184.604,63.5699999999999,474109.000000001,2918,2878,2688,320,4862,468,2202,285,3977,26,981,30,9.86564129896829,0.0260279013190406,0.00710299279163689,61.7873965009528,259140.8,684.716000000002,188.208000000003,1783493.2,29185,4,8,7,1,85,0,20,0,8,0,16,0,13.8557575757576,0.0242732919254658,0.00641975308641976,70.0035714285714,2286.2,3.908,1.04,11760.6,8,31,30,1,376,2,127,25,36,0,63,0,14.34698457223,0.0311927536231884,0.00647322720694645,71.6825,10229.4,21.523,4.473,51611.4
55BFB,C,M,1243,3,6.53,7,0.845715392849445,0.398584067,0.000411335,4.5,9.010039,23.66995,0.89413261413879,22.6493,24.9395,0.206617,0.015430247387661829,0.1876,0.2277,3.2111899999999998,0.5097199349751893,2.5035,3.9007,1.05675e-05,1.7041479624075423e-06,1e-05,1.5417e-05,0.005862649999999999,0.00021564675977162276,0.005542,0.0061881,170.5713286653647,0.15926526315009043,0.02677579692242799,0.13100045900538873,0.19972524168336475,331,255,302,368,566,88,143,5,1029,7,0,0,8.07190082644628,0.0232018348623853,0.00934135009565452,51.2123573615363,29301.0,85.9859999999999,34.1799999999999,184006.0,58,86,86,56,79,3,112,6,75,25,0,8.26636500754148,0.0330472440944882,0.00610078740157481,65.9780451127819,5480.6,20.985,3.874,43875.4,270,442,463,242,1526,212,631,118,1533,15,242,9,10.2411401364046,0.0242967495723122,0.00839258379519661,60.788460058982,79583.9,184.631,63.5989999999999,474089.200000001,2919,2905,2715,320,4961,382,2336,297,4076,27,1088,32,9.61596938396374,0.026117201426025,0.00712884431005247,62.0697523125403,258804.2,703.284000000001,193.320000000003,1831864.6,29833,0,7,7,0,0,0,22,1,38,1,15,0,3.47100591715976,0.0254567901234568,0.00898148148148149,71.5360946745562,586.6,4.124,1.455,12089.6,2,30,30,0,350,1,146,12,106,1,109,2,13.2456189151599,0.0298451519536903,0.00798408104196815,73.5947295423024,9523.6,20.623,5.51699999999999,53061.8
92BC0,C,F,1210,3,6.82,7,3.11938339196973,0.425485951,0.000439098,4.5,8.431637,18.04435,1.0292670836301159,16.8169,20.2242,0.16554,0.018904785990148987,0.14601,0.2045,4.52166,0.4988359142376712,3.6621,5.2376,0.0011769706,0.0012454050024423738,1.006e-05,0.0033635,0.005048190000000001,0.0003430449936475777,0.0044304,0.0055592,198.09080086129876,0.14125906940775118,0.01867103770720661,0.12533138569037347,0.18372826585997848,331,255,302,368,565,88,150,5,1021,7,0,0,8.06198347107438,0.023332973556395,0.00932085269199232,51.2609518508211,29265.0,86.4719999999999,34.1049999999999,184180.6,58,86,86,56,81,3,110,6,70,25,0,8.50678733031674,0.033207874015748,0.00591968503937008,65.9455639097744,5640.0,21.087,3.759,43853.8,270,442,463,242,1822,299,626,118,1537,15,242,9,11.5985072706215,0.0242767469403869,0.00839680654526259,60.7683805616105,90132.0,184.479,63.6309999999999,473932.600000001,2917,2872,2682,320,4765,467,2183,285,3964,26,979,30,9.8400857449089,0.0260209408078261,0.00710819833832856,61.7721667072874,257062.4,680.942000000002,187.365000000003,1774158.4,29041,3,8,7,1,1,0,27,0,8,0,27,0,3.52048192771084,0.025472049689441,0.00725925925925926,73.1214285714286,584.4,4.101,1.176,12284.4,7,31,30,1,279,1,139,26,42,0,87,0,12.1532212885154,0.0320869565217391,0.00664399421128799,73.2225,8677.4,22.14,4.591,52720.2
